fixture,league,teams,goals,score
"{'id': 838192, 'referee': 'Flavio Rodrigues De Souza', 'timezone': 'UTC', 'date': '2022-08-07T19:00:00+00:00', 'timestamp': 1659898800, 'periods': {'first': 1659898800, 'second': 1659902400}, 'venue': {'id': None, 'name': 'Estadio Jornalista Mário Filho', 'city': 'Rio de Janeiro, Rio de Janeiro'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 124, 'name': 'Fluminense', 'logo': 'https://media.api-sports.io/football/teams/124.png', 'winner': True}, 'away': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png', 'winner': False}}","{'home': 1, 'away': 0}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 1, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838193, 'referee': 'Ramon Abatti', 'timezone': 'UTC', 'date': '2022-08-06T23:30:00+00:00', 'timestamp': 1659828600, 'periods': {'first': 1659828600, 'second': 1659832200}, 'venue': {'id': None, 'name': 'Estádio Cícero Pompeu de Toledo', 'city': 'São Paulo, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 126, 'name': 'Sao Paulo', 'logo': 'https://media.api-sports.io/football/teams/126.png', 'winner': False}, 'away': {'id': 127, 'name': 'Flamengo', 'logo': 'https://media.api-sports.io/football/teams/127.png', 'winner': True}}","{'home': 0, 'away': 2}","{'halftime': {'home': 0, 'away': 1}, 'fulltime': {'home': 0, 'away': 2}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838194, 'referee': 'Jean Pierre Goncalves Lima', 'timezone': 'UTC', 'date': '2022-08-07T19:00:00+00:00', 'timestamp': 1659898800, 'periods': {'first': 1659898800, 'second': 1659902400}, 'venue': {'id': 258, 'name': 'Allianz Parque', 'city': 'São Paulo, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 121, 'name': 'Palmeiras', 'logo': 'https://media.api-sports.io/football/teams/121.png', 'winner': True}, 'away': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png', 'winner': False}}","{'home': 3, 'away': 0}","{'halftime': {'home': 2, 'away': 0}, 'fulltime': {'home': 3, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838195, 'referee': 'Raphael Claus', 'timezone': 'UTC', 'date': '2022-08-06T19:30:00+00:00', 'timestamp': 1659814200, 'periods': {'first': 1659814200, 'second': 1659817800}, 'venue': {'id': 218, 'name': 'Estádio Nilton Santos', 'city': 'Rio de Janeiro'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 120, 'name': 'Botafogo', 'logo': 'https://media.api-sports.io/football/teams/120.png', 'winner': None}, 'away': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png', 'winner': None}}","{'home': 1, 'away': 1}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 1, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838196, 'referee': 'Edina Alves Batista', 'timezone': 'UTC', 'date': '2022-08-06T19:30:00+00:00', 'timestamp': 1659814200, 'periods': {'first': 1659814200, 'second': 1659817800}, 'venue': {'id': 248, 'name': 'Estádio Alfredo Jaconi', 'city': 'Caxias do Sul, Rio Grande do Sul'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png', 'winner': False}, 'away': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png', 'winner': True}}","{'home': 0, 'away': 1}","{'halftime': {'home': 0, 'away': 1}, 'fulltime': {'home': 0, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838197, 'referee': 'Wagner do Nascimento Magalhaes', 'timezone': 'UTC', 'date': '2022-08-07T21:00:00+00:00', 'timestamp': 1659906000, 'periods': {'first': 1659906000, 'second': 1659909600}, 'venue': {'id': 225, 'name': 'Estádio Governador Plácido Aderaldo Castelo', 'city': 'Fortaleza, Ceará'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 154, 'name': 'Fortaleza EC', 'logo': 'https://media.api-sports.io/football/teams/154.png', 'winner': True}, 'away': {'id': 119, 'name': 'Internacional', 'logo': 'https://media.api-sports.io/football/teams/119.png', 'winner': False}}","{'home': 3, 'away': 0}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 3, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838198, 'referee': 'Marielson Alves Silva', 'timezone': 'UTC', 'date': '2022-08-06T22:00:00+00:00', 'timestamp': 1659823200, 'periods': {'first': 1659823200, 'second': 1659826800}, 'venue': {'id': 211, 'name': 'Estádio Antônio Accioly', 'city': 'Goiânia, Goiás'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 144, 'name': 'Atletico Goianiense', 'logo': 'https://media.api-sports.io/football/teams/144.png', 'winner': True}, 'away': {'id': 794, 'name': 'RB Bragantino', 'logo': 'https://media.api-sports.io/football/teams/794.png', 'winner': False}}","{'home': 2, 'away': 1}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 2, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838199, 'referee': 'Wilton Pereira Sampaio', 'timezone': 'UTC', 'date': '2022-08-06T22:00:00+00:00', 'timestamp': 1659823200, 'periods': {'first': 1659823200, 'second': 1659826800}, 'venue': {'id': 214, 'name': 'Estádio Aderbal Ramos da Silva', 'city': 'Florianópolis, Santa Catarina'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png', 'winner': None}, 'away': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png', 'winner': None}}","{'home': 1, 'away': 1}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 1, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838200, 'referee': 'Paulo Cesar Zanovelli', 'timezone': 'UTC', 'date': '2022-08-08T23:00:00+00:00', 'timestamp': 1659999600, 'periods': {'first': 1659999600, 'second': 1660003200}, 'venue': {'id': 230, 'name': 'Estádio Major Antônio Couto Pereira', 'city': 'Curitiba, Paraná'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 21'}","{'home': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png', 'winner': False}, 'away': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png', 'winner': True}}","{'home': 1, 'away': 2}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 1, 'away': 2}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838201, 'referee': 'Paulo Roberto Alves Júnior', 'timezone': 'UTC', 'date': '2022-08-14T21:00:00+00:00', 'timestamp': 1660510800, 'periods': {'first': 1660510800, 'second': 1660514400}, 'venue': {'id': 206, 'name': 'Estádio Raimundo Sampaio', 'city': 'Belo Horizonte, Minas Gerais'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png', 'winner': True}, 'away': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png', 'winner': False}}","{'home': 1, 'away': 0}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 1, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838202, 'referee': 'Wilton Pereira Sampaio', 'timezone': 'UTC', 'date': '2022-08-14T19:00:00+00:00', 'timestamp': 1660503600, 'periods': {'first': 1660503600, 'second': 1660507200}, 'venue': {'id': None, 'name': 'Estadio Jornalista Mário Filho', 'city': 'Rio de Janeiro, Rio de Janeiro'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 127, 'name': 'Flamengo', 'logo': 'https://media.api-sports.io/football/teams/127.png', 'winner': True}, 'away': {'id': 134, 'name': 'Atletico Paranaense', 'logo': 'https://media.api-sports.io/football/teams/134.png', 'winner': False}}","{'home': 5, 'away': 0}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 5, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838203, 'referee': 'Paulo Cesar Zanovelli', 'timezone': 'UTC', 'date': '2022-08-14T19:00:00+00:00', 'timestamp': 1660503600, 'periods': {'first': 1660503600, 'second': 1660507200}, 'venue': {'id': None, 'name': 'Estádio Cícero Pompeu de Toledo', 'city': 'São Paulo, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 126, 'name': 'Sao Paulo', 'logo': 'https://media.api-sports.io/football/teams/126.png', 'winner': True}, 'away': {'id': 794, 'name': 'RB Bragantino', 'logo': 'https://media.api-sports.io/football/teams/794.png', 'winner': False}}","{'home': 3, 'away': 0}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 3, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838204, 'referee': 'Raphael Claus', 'timezone': 'UTC', 'date': '2022-08-13T22:00:00+00:00', 'timestamp': 1660428000, 'periods': {'first': 1660428000, 'second': 1660431600}, 'venue': {'id': 11531, 'name': 'Neo Química Arena', 'city': 'São Paulo, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png', 'winner': False}, 'away': {'id': 121, 'name': 'Palmeiras', 'logo': 'https://media.api-sports.io/football/teams/121.png', 'winner': True}}","{'home': 0, 'away': 1}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 0, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838205, 'referee': 'Edina Alves Batista', 'timezone': 'UTC', 'date': '2022-08-14T00:00:00+00:00', 'timestamp': 1660435200, 'periods': {'first': 1660435200, 'second': 1660438800}, 'venue': {'id': 218, 'name': 'Estádio Nilton Santos', 'city': 'Rio de Janeiro'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 120, 'name': 'Botafogo', 'logo': 'https://media.api-sports.io/football/teams/120.png', 'winner': None}, 'away': {'id': 144, 'name': 'Atletico Goianiense', 'logo': 'https://media.api-sports.io/football/teams/144.png', 'winner': None}}","{'home': 0, 'away': 0}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 0, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838206, 'referee': 'Ramon Abatti', 'timezone': 'UTC', 'date': '2022-08-14T22:00:00+00:00', 'timestamp': 1660514400, 'periods': {'first': 1660514400, 'second': 1660518000}, 'venue': {'id': 244, 'name': 'Estádio José Pinheiro Borda', 'city': 'Porto Alegre, Rio Grande do Sul'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 119, 'name': 'Internacional', 'logo': 'https://media.api-sports.io/football/teams/119.png', 'winner': True}, 'away': {'id': 124, 'name': 'Fluminense', 'logo': 'https://media.api-sports.io/football/teams/124.png', 'winner': False}}","{'home': 3, 'away': 0}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 3, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838207, 'referee': 'Jean Pierre Goncalves Lima', 'timezone': 'UTC', 'date': '2022-08-14T19:00:00+00:00', 'timestamp': 1660503600, 'periods': {'first': 1660503600, 'second': 1660507200}, 'venue': {'id': 225, 'name': 'Estádio Governador Plácido Aderaldo Castelo', 'city': 'Fortaleza, Ceará'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png', 'winner': False}, 'away': {'id': 154, 'name': 'Fortaleza EC', 'logo': 'https://media.api-sports.io/football/teams/154.png', 'winner': True}}","{'home': 0, 'away': 1}","{'halftime': {'home': 0, 'away': 1}, 'fulltime': {'home': 0, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838208, 'referee': 'Flavio Rodrigues De Souza', 'timezone': 'UTC', 'date': '2022-08-13T19:30:00+00:00', 'timestamp': 1660419000, 'periods': {'first': 1660419000, 'second': 1660422600}, 'venue': {'id': 240, 'name': 'Estádio de Hailé Pinheiro', 'city': 'Goiânia, Goiás'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png', 'winner': None}, 'away': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png', 'winner': None}}","{'home': 1, 'away': 1}","{'halftime': {'home': 0, 'away': 1}, 'fulltime': {'home': 1, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838209, 'referee': 'Marielson Alves Silva', 'timezone': 'UTC', 'date': '2022-08-13T23:30:00+00:00', 'timestamp': 1660433400, 'periods': {'first': 1660433400, 'second': 1660437000}, 'venue': {'id': 235, 'name': 'Arena Pantanal', 'city': 'Cuiabá, Mato Grosso'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png', 'winner': True}, 'away': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png', 'winner': False}}","{'home': 1, 'away': 0}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 1, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838210, 'referee': 'Marcelo de Lima Henrique', 'timezone': 'UTC', 'date': '2022-08-14T14:00:00+00:00', 'timestamp': 1660485600, 'periods': {'first': 1660485600, 'second': 1660489200}, 'venue': {'id': 230, 'name': 'Estádio Major Antônio Couto Pereira', 'city': 'Curitiba, Paraná'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 22'}","{'home': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png', 'winner': False}, 'away': {'id': 1062, 'name': 'Atletico-MG', 'logo': 'https://media.api-sports.io/football/teams/1062.png', 'winner': True}}","{'home': 0, 'away': 1}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 0, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
